individual_local_identifier,timestamp,latitude,longitude,ground_speed,height_above_ellipsoid,flight_clust_sm3
D329_014,2023-10-14 14:24:26.000,34.7068489,14.3778624,7.4543918000188,84.0,gliding
D329_014,2023-10-14 14:24:27.000,34.706778,14.377878,8.01166298520574,83.0,gliding
D329_014,2023-10-14 14:24:28.000,34.7066988,14.37789,8.87470439162632,82.5,gliding
D329_014,2023-10-14 14:24:29.000,34.7066146,14.3779006,9.41263361925594,82.5,gliding
D329_014,2023-10-14 14:24:30.000,34.7065316,14.3779095,9.26498187164594,81.9,gliding
D329_014,2023-10-14 14:24:31.000,34.7064487,14.3779166,9.24089350162246,80.8,gliding
D329_014,2023-10-14 14:24:32.000,34.706365,14.377924,9.33157987249836,79.3,gliding
D329_014,2023-10-14 14:24:33.000,34.7062779,14.3779331,9.72075082264297,77.9,gliding
D329_014,2023-10-14 14:24:34.000,34.7061922,14.3779425,9.5680818596969,76.9,gliding
D329_014,2023-10-14 14:24:35.000,34.7061057,14.377952,9.65749956941785,76.7,gliding
D329_014,2023-10-14 14:24:36.000,34.7060191,14.377961,9.66457616873418,76.6,gliding
D329_014,2023-10-14 14:24:37.000,34.705934,14.3779657,9.47245146303805,76.4,gliding
D329_014,2023-10-14 14:24:38.000,34.7058477,14.3779695,9.60242221081136,76.5,gliding
D329_014,2023-10-14 14:24:39.000,34.7057615,14.3779729,9.59005536005431,76.6,gliding
D329_014,2023-10-14 14:24:40.000,34.7056761,14.3779753,9.49859559151646,76.7,gliding
D329_014,2023-10-14 14:24:41.000,34.7055896,14.3779809,9.63198897614702,77.2,gliding
D329_014,2023-10-14 14:24:42.000,34.7055013,14.3779904,9.85685691212858,77.4,gliding
D329_014,2023-10-14 14:24:43.000,34.705414,14.3780002,9.74858104290003,76.6,gliding
D329_014,2023-10-14 14:24:44.000,34.7053267,14.3780094,9.74369400854165,75.6,linear_soaring
D329_014,2023-10-14 14:24:45.000,34.7052398,14.3780187,9.70017966492802,75.2,linear_soaring
D329_014,2023-10-14 14:24:46.000,34.7051565,14.3780321,9.34319647721934,75.9,linear_soaring
D329_014,2023-10-14 14:24:47.000,34.7050759,14.3780448,9.0372041009709,76.6,linear_soaring
D329_014,2023-10-14 14:24:48.000,34.705,14.378051,8.4587168350196,78.0,linear_soaring
D329_014,2023-10-14 14:24:49.000,34.7049285,14.3780523,7.95133782129389,79.4,gliding
D329_014,2023-10-14 14:24:50.000,34.7048593,14.3780504,7.69666095520298,79.3,gliding
D329_014,2023-10-14 14:24:51.000,34.7047867,14.3780501,8.07281092675397,78.0,gliding
D329_014,2023-10-14 14:24:52.000,34.7047084,14.3780566,8.72682813625061,76.5,gliding
D329_014,2023-10-14 14:24:53.000,34.7046253,14.3780692,9.31182266926245,75.1,gliding
D329_014,2023-10-14 14:24:54.000,34.7045406,14.3780824,9.4952083665906,74.0,gliding
D329_014,2023-10-14 14:24:55.000,34.704458,14.3780944,9.2499902529494,73.3,linear_soaring
D329_014,2023-10-14 14:24:56.000,34.7043724,14.378107,9.58773770652305,73.0,linear_soaring
D329_014,2023-10-14 14:24:57.000,34.7042847,14.3781178,9.80165810433509,72.7,linear_soaring
D329_014,2023-10-14 14:24:58.000,34.7041984,14.3781254,9.62125351432002,73.4,linear_soaring
D329_014,2023-10-14 14:24:59.000,34.7041167,14.3781284,9.08877813806523,73.9,linear_soaring
D329_014,2023-10-14 14:25:00.000,34.7040369,14.3781268,8.87457443248278,73.8,linear_soaring
D329_014,2023-10-14 14:25:01.000,34.7039556,14.3781249,9.04183007096587,73.1,linear_soaring
D329_014,2023-10-14 14:25:02.000,34.7038729,14.3781252,9.19587575982995,72.0,linear_soaring
D329_014,2023-10-14 14:25:03.000,34.703789,14.3781267,9.33027663642341,71.0,linear_soaring
D329_014,2023-10-14 14:25:04.000,34.7037035,14.37813,9.51196595923088,70.4,linear_soaring
D329_014,2023-10-14 14:25:05.000,34.7036165,14.3781335,9.67926326048175,70.3,linear_soaring
D329_014,2023-10-14 14:25:06.000,34.7035279,14.3781387,9.86334727889951,70.7,linear_soaring
D329_014,2023-10-14 14:25:07.000,34.7034404,14.3781416,9.73318230971205,70.8,linear_soaring
D329_014,2023-10-14 14:25:08.000,34.703352,14.3781439,9.83189532334248,70.9,linear_soaring
D329_014,2023-10-14 14:25:09.000,34.7032612,14.3781512,10.1185446092992,71.2,linear_soaring
D329_014,2023-10-14 14:25:10.000,34.7031703,14.3781582,10.1278702668095,71.1,linear_soaring
D329_014,2023-10-14 14:25:11.000,34.7030829,14.3781605,9.72072595553259,71.3,linear_soaring
D329_014,2023-10-14 14:25:12.000,34.7030027,14.3781581,8.92054548691176,72.1,linear_soaring
D329_014,2023-10-14 14:25:13.000,34.7029267,14.3781511,8.47502024000569,71.8,linear_soaring
D329_014,2023-10-14 14:25:14.000,34.7028457,14.3781436,9.0328605861473,71.6,linear_soaring
D329_014,2023-10-14 14:25:15.000,34.7027621,14.3781407,9.29968986378469,71.5,linear_soaring
D329_014,2023-10-14 14:25:16.000,34.7026822,14.378143,8.88697612932692,71.3,linear_soaring
D329_014,2023-10-14 14:25:17.000,34.7026043,14.3781466,8.66834773007193,71.9,linear_soaring
D329_014,2023-10-14 14:25:18.000,34.702523,14.3781564,9.08444337727999,72.6,linear_soaring
D329_014,2023-10-14 14:25:19.000,34.7024396,14.3781711,9.37052865915949,72.4,linear_soaring
D329_014,2023-10-14 14:25:20.000,34.7023553,14.378186,9.47219271795469,71.6,linear_soaring
D329_014,2023-10-14 14:25:21.000,34.7022707,14.378198,9.47085118164262,70.6,linear_soaring
D329_014,2023-10-14 14:25:22.000,34.7021864,14.378209,9.42752962635915,69.7,linear_soaring
D329_014,2023-10-14 14:25:23.000,34.7021031,14.3782205,9.3220205296371,69.2,linear_soaring
D329_014,2023-10-14 14:25:24.000,34.7020217,14.3782332,9.12543573118546,69.1,linear_soaring
D329_014,2023-10-14 14:25:25.000,34.7019403,14.3782459,9.1254358772542,70.1,linear_soaring
D329_014,2023-10-14 14:25:26.000,34.701859,14.3782587,9.1155759432354,71.0,linear_soaring
D329_014,2023-10-14 14:25:27.000,34.7017796,14.3782679,8.86885841058104,70.8,linear_soaring
D329_014,2023-10-14 14:25:28.000,34.7017001,14.3782723,8.84915687425527,69.8,linear_soaring
D329_014,2023-10-14 14:25:29.000,34.7016168,14.3782793,9.2846303411656,68.7,linear_soaring
D329_014,2023-10-14 14:25:30.000,34.7015294,14.3782949,9.82252853245116,67.4,linear_soaring
D329_014,2023-10-14 14:25:31.000,34.7014411,14.3783163,10.0115264942814,66.6,linear_soaring
D329_014,2023-10-14 14:25:32.000,34.7013536,14.378339,9.94840980898104,66.8,linear_soaring
D329_014,2023-10-14 14:25:33.000,34.7012682,14.3783549,9.60666093396039,67.0,linear_soaring
D329_014,2023-10-14 14:25:34.000,34.7011846,14.3783612,9.31373413466893,67.7,linear_soaring
D329_014,2023-10-14 14:25:35.000,34.7011019,14.378363,9.19730699077014,68.0,linear_soaring
D329_014,2023-10-14 14:25:36.000,34.7010182,14.3783652,9.30920271749223,67.9,linear_soaring
D329_014,2023-10-14 14:25:37.000,34.7009318,14.3783705,9.61946639702359,68.7,linear_soaring
D329_014,2023-10-14 14:25:38.000,34.7008504,14.3783757,9.06375579543345,70.6,linear_soaring
D329_014,2023-10-14 14:25:39.000,34.7007779,14.3783726,8.06662443211425,72.5,linear_soaring
D329_014,2023-10-14 14:25:40.000,34.7007091,14.3783625,7.70573983779626,73.4,linear_soaring
D329_014,2023-10-14 14:25:41.000,34.7006404,14.3783572,7.65445327143037,72.8,linear_soaring
D329_014,2023-10-14 14:25:42.000,34.7005706,14.3783615,7.77136635133868,71.4,linear_soaring
D329_014,2023-10-14 14:25:43.000,34.7004973,14.3783686,8.1764040044924,70.0,linear_soaring
D329_014,2023-10-14 14:25:44.000,34.7004226,14.3783686,8.3062740573619,69.3,linear_soaring
D329_014,2023-10-14 14:25:45.000,34.7003483,14.3783587,8.31121934153514,69.3,linear_soaring
D329_014,2023-10-14 14:25:46.000,34.7002795,14.3783371,7.90095398801747,70.4,linear_soaring
D329_014,2023-10-14 14:25:47.000,34.7002156,14.378308,7.58704561812802,71.8,linear_soaring
D329_014,2023-10-14 14:25:48.000,34.7001566,14.3782751,7.21708475817549,72.2,linear_soaring
D329_014,2023-10-14 14:25:49.000,34.7001011,14.3782376,7.05958484324244,73.2,linear_soaring
D329_014,2023-10-14 14:25:50.000,34.700049,14.3781994,6.76440929717726,74.6,linear_soaring
D329_014,2023-10-14 14:25:51.000,34.6999953,14.3781635,6.81365895600918,75.6,linear_soaring
D329_014,2023-10-14 14:25:52.000,34.6999341,14.378131,7.4254536505515,75.4,linear_soaring
D329_014,2023-10-14 14:25:53.000,34.6998662,14.3781055,7.90184073848782,75.2,linear_soaring
D329_014,2023-10-14 14:25:54.000,34.6997982,14.378087,7.74810053460019,74.2,linear_soaring
D329_014,2023-10-14 14:25:55.000,34.6997281,14.3780701,7.94641368947017,73.4,linear_soaring
D329_014,2023-10-14 14:25:56.000,34.6996495,14.378055,8.8482783801594,73.3,linear_soaring
D329_014,2023-10-14 14:25:57.000,34.6995677,14.3780365,9.25165700404663,74.2,linear_soaring
D329_014,2023-10-14 14:25:58.000,34.6994915,14.3780127,8.74796174897843,75.2,linear_soaring
D329_014,2023-10-14 14:25:59.000,34.6994179,14.3779897,8.44974992756217,76.2,linear_soaring
D329_014,2023-10-14 14:26:00.000,34.6993399,14.3779726,8.81297394819191,77.1,linear_soaring
D329_014,2023-10-14 14:26:01.000,34.6992608,14.3779535,8.96717782817405,77.7,linear_soaring
D329_014,2023-10-14 14:26:02.000,34.6991884,14.3779259,8.43666705225088,78.9,linear_soaring
D329_014,2023-10-14 14:26:03.000,34.6991207,14.3778932,8.09975231454573,80.4,linear_soaring
D329_014,2023-10-14 14:26:04.000,34.6990585,14.3778593,7.57893285645704,81.3,linear_soaring
D329_014,2023-10-14 14:26:05.000,34.6990009,14.3778256,7.10728479985711,81.8,linear_soaring
D329_014,2023-10-14 14:26:06.000,34.6989436,14.3777954,6.94392898449795,81.2,linear_soaring
D329_014,2023-10-14 14:26:07.000,34.6988804,14.3777732,7.31471901853766,80.8,gliding
D329_014,2023-10-14 14:26:08.000,34.6988112,14.3777611,7.77380557707143,80.4,gliding
D329_014,2023-10-14 14:26:09.000,34.6987338,14.3777533,8.63599045355602,80.5,gliding
D329_014,2023-10-14 14:26:10.000,34.698657,14.3777417,8.6053764329539,81.1,gliding
D329_014,2023-10-14 14:26:11.000,34.6985849,14.3777247,8.16641353248373,82.2,gliding
D329_014,2023-10-14 14:26:43.000,34.6976616,14.3773832,5.21045656878714,96.7,shallow_circular_soaring
D329_014,2023-10-14 14:26:44.000,34.6976227,14.3773407,5.81430408609828,96.5,linear_soaring
D329_014,2023-10-14 14:26:45.000,34.6975847,14.3772992,5.67876338736159,97.0,linear_soaring
D329_014,2023-10-14 14:26:46.000,34.6975457,14.377254,5.99011895588986,97.0,linear_soaring
D329_014,2023-10-14 14:26:47.000,34.697505,14.3772067,6.25941644988577,95.6,linear_soaring
D329_014,2023-10-14 14:26:48.000,34.6974598,14.3771607,6.55332222153002,94.6,linear_soaring
D329_014,2023-10-14 14:26:49.000,34.6974119,14.3771212,6.43499877728306,94.8,linear_soaring
D329_014,2023-10-14 14:26:50.000,34.6973671,14.3770794,6.27844843135834,95.1,linear_soaring
D329_014,2023-10-14 14:26:51.000,34.6973303,14.3770314,6.00006682122733,94.9,linear_soaring
D329_014,2023-10-14 14:26:52.000,34.6972992,14.3769794,5.87865535902587,95.6,linear_soaring
D329_014,2023-10-14 14:26:53.000,34.697272,14.3769259,5.75064825546446,96.4,linear_soaring
D329_014,2023-10-14 14:26:54.000,34.6972499,14.3768751,5.25428774380351,97.4,linear_soaring
D329_014,2023-10-14 14:26:55.000,34.6972281,14.3768227,5.36887006240262,98.4,linear_soaring
D329_014,2023-10-14 14:26:56.000,34.6972057,14.3767693,5.4805971132422,98.7,linear_soaring
D329_014,2023-10-14 14:26:57.000,34.6971867,14.3767162,5.29429089898467,99.0,linear_soaring
D329_014,2023-10-14 14:26:58.000,34.6971704,14.3766608,5.37929287774325,98.8,linear_soaring
D329_014,2023-10-14 14:26:59.000,34.6971565,14.3766067,5.18178412794988,98.4,linear_soaring
D329_014,2023-10-14 14:27:00.000,34.6971471,14.3765564,4.71579754144248,98.2,linear_soaring
D329_014,2023-10-14 14:27:01.000,34.6971415,14.3765076,4.50461770246025,97.7,linear_soaring
D329_014,2023-10-14 14:27:02.000,34.6971363,14.3764559,4.76173069226157,98.2,linear_soaring
D329_014,2023-10-14 14:27:03.000,34.6971309,14.3764023,4.93684714388335,98.9,linear_soaring
D329_014,2023-10-14 14:27:04.000,34.6971239,14.3763503,4.8172212804039,99.8,linear_soaring
D329_014,2023-10-14 14:27:05.000,34.6971147,14.3762947,5.18495982611501,100.8,linear_soaring
D329_014,2023-10-14 14:27:06.000,34.6971101,14.376237,5.29976604567727,101.2,linear_soaring
D329_014,2023-10-14 14:27:07.000,34.6971125,14.3761807,5.15394879304269,101.1,linear_soaring
D329_014,2023-10-14 14:27:08.000,34.6971198,14.376129,4.79569136456055,101.1,linear_soaring
D329_014,2023-10-14 14:27:09.000,34.6971272,14.3760781,4.72554871037041,101.3,linear_soaring
D329_014,2023-10-14 14:27:10.000,34.6971349,14.3760256,4.87540238326007,101.8,linear_soaring
D329_014,2023-10-14 14:27:11.000,34.6971389,14.3759699,5.11156843035066,102.9,linear_soaring
D329_014,2023-10-14 14:27:12.000,34.6971439,14.3759147,5.07700331179778,103.6,linear_soaring
D329_014,2023-10-14 14:27:13.000,34.6971528,14.3758598,5.1156786860145,103.8,shallow_circular_soaring
D329_014,2023-10-14 14:27:14.000,34.6971629,14.375805,5.13423642968889,103.7,shallow_circular_soaring
D329_014,2023-10-14 14:27:15.000,34.6971738,14.3757524,4.95916275570897,103.4,shallow_circular_soaring
D329_014,2023-10-14 14:27:16.000,34.6971806,14.3757015,4.71438630616752,103.7,shallow_circular_soaring
D329_014,2023-10-14 14:27:17.000,34.6971835,14.3756463,5.05675914334313,104.1,shallow_circular_soaring
D329_014,2023-10-14 14:27:18.000,34.6971834,14.3755891,5.22932170665216,105.0,shallow_circular_soaring
D329_014,2023-10-14 14:27:19.000,34.6971864,14.3755311,5.31292981904327,105.6,linear_soaring
D329_014,2023-10-14 14:27:20.000,34.6971955,14.3754731,5.39813225687539,106.0,linear_soaring
D329_014,2023-10-14 14:27:21.000,34.6972055,14.3754145,5.47147935869123,106.8,linear_soaring
D329_014,2023-10-14 14:27:22.000,34.6972164,14.3753553,5.54620481893956,107.1,linear_soaring
D329_014,2023-10-14 14:27:23.000,34.6972299,14.3753022,5.08127672162502,107.4,linear_soaring
D329_014,2023-10-14 14:27:24.000,34.6972433,14.3752512,4.89479204576018,108.1,linear_soaring
D329_014,2023-10-14 14:27:25.000,34.6972548,14.3751989,4.94938426453127,108.8,linear_soaring
D329_014,2023-10-14 14:27:26.000,34.6972657,14.3751453,5.04785600503184,110.0,linear_soaring
D329_014,2023-10-14 14:27:27.000,34.6972736,14.375093,4.8613647240508,111.0,linear_soaring
D329_014,2023-10-14 14:27:28.000,34.6972793,14.3750462,4.32521255399631,111.4,linear_soaring
D329_014,2023-10-14 14:27:29.000,34.6972873,14.3750032,4.03051131659823,111.5,linear_soaring
D329_014,2023-10-14 14:27:30.000,34.6972998,14.3749633,3.9035548299711,112.2,linear_soaring
D329_014,2023-10-14 14:27:31.000,34.6973155,14.3749212,4.22625765393926,112.8,linear_soaring
D329_014,2023-10-14 14:27:32.000,34.6973341,14.3748748,4.71929169479081,113.9,linear_soaring
D329_014,2023-10-14 14:27:33.000,34.6973516,14.3748289,4.6254732411865,115.5,linear_soaring
D329_014,2023-10-14 14:27:34.000,34.6973643,14.374786,4.16846821682443,117.4,linear_soaring
D329_014,2023-10-14 14:27:35.000,34.6973678,14.3747481,3.48665576554214,118.6,linear_soaring
D329_014,2023-10-14 14:27:36.000,34.697353,14.3747215,2.93631935528781,118.3,linear_soaring
D329_014,2023-10-14 14:27:37.000,34.6973077,14.3747295,5.08995709169638,117.8,linear_soaring
D329_014,2023-10-14 14:27:38.000,34.6972543,14.3747872,7.94250996114543,118.0,linear_soaring
D329_014,2023-10-14 14:27:39.000,34.6972223,14.3748795,9.15774520214359,118.3,linear_soaring
D329_014,2023-10-14 14:27:40.000,34.6972258,14.3749849,9.64367771182184,118.1,linear_soaring
D329_014,2023-10-14 14:27:41.000,34.6972659,14.3750744,9.31829888798867,118.0,linear_soaring
D329_014,2023-10-14 14:27:42.000,34.6973308,14.3751243,8.53756067417607,117.5,linear_soaring
D329_014,2023-10-14 14:27:43.000,34.6973961,14.3751348,7.32421715231861,117.3,linear_soaring
D329_014,2023-10-14 14:27:44.000,34.6974481,14.3751201,5.93626566601983,117.1,linear_soaring
D329_014,2023-10-14 14:27:45.000,34.6974811,14.3750905,4.55933961067348,116.9,linear_soaring
D329_014,2023-10-14 14:27:46.000,34.6974935,14.3750576,3.30873704438671,117.2,linear_soaring
D329_014,2023-10-14 14:27:47.000,34.6974862,14.3750349,2.22836306847629,117.2,linear_soaring
D329_014,2023-10-14 14:27:48.000,34.697454,14.3750295,3.61435576687411,116.3,linear_soaring
D329_014,2023-10-14 14:27:49.000,34.6974011,14.3750384,5.93822758034167,116.2,linear_soaring
D329_014,2023-10-14 14:27:50.000,34.6973441,14.3750481,6.39985665568927,116.8,linear_soaring
D329_014,2023-10-14 14:27:51.000,34.6972879,14.3750687,6.52677581263587,117.9,linear_soaring
D329_014,2023-10-14 14:27:52.000,34.6972356,14.3751216,7.56365293108438,118.9,linear_soaring
D329_014,2023-10-14 14:27:53.000,34.6972059,14.3752154,9.18927666114301,118.9,linear_soaring
D329_014,2023-10-14 14:27:54.000,34.6972166,14.3753273,10.2990181494651,119.5,linear_soaring
D329_014,2023-10-14 14:27:55.000,34.6972624,14.3754146,9.46751184481239,119.6,linear_soaring
D329_014,2023-10-14 14:27:56.000,34.6973205,14.375448,7.14569309021391,119.3,linear_soaring
D329_014,2023-10-14 14:27:57.000,34.6973623,14.3754351,4.79523921580971,119.3,linear_soaring
D329_014,2023-10-14 14:27:58.000,34.6973671,14.3754063,2.68648717167542,119.7,linear_soaring
D329_014,2023-10-14 14:27:59.000,34.6973387,14.3753917,3.42843277548323,120.0,linear_soaring
D329_014,2023-10-14 14:28:00.000,34.6972902,14.3754167,5.85727827812756,120.0,linear_soaring
D329_014,2023-10-14 14:28:01.000,34.6972416,14.3754921,8.75899274394626,119.6,linear_soaring
D329_014,2023-10-14 14:28:02.000,34.6972242,14.3756071,10.6900143233448,119.2,linear_soaring
D329_014,2023-10-14 14:28:03.000,34.6972487,14.3757231,10.9492163066346,119.8,linear_soaring
D329_014,2023-10-14 14:28:04.000,34.6972995,14.3758078,9.58478314497297,120.2,linear_soaring
D329_014,2023-10-14 14:28:05.000,34.6973608,14.3758512,7.88694678236431,120.3,linear_soaring
D329_014,2023-10-14 14:28:06.000,34.6974187,14.3758625,6.52055106016325,120.6,linear_soaring
D329_014,2023-10-14 14:28:07.000,34.6974592,14.3758519,4.60648594617225,120.9,linear_soaring
D329_014,2023-10-14 14:28:08.000,34.6974718,14.3758282,2.58020852805101,120.7,linear_soaring
D329_014,2023-10-14 14:28:09.000,34.697446,14.3758163,3.06818502379657,121.0,linear_soaring
D329_014,2023-10-14 14:28:10.000,34.6973973,14.3758451,6.02135662881703,121.6,linear_soaring
D329_014,2023-10-14 14:28:11.000,34.6973544,14.37592,8.34524463562587,122.3,linear_soaring
D329_014,2023-10-14 14:28:12.000,34.6973435,14.3760251,9.68452301501978,122.5,linear_soaring
D329_014,2023-10-14 14:28:13.000,34.6973793,14.3761186,9.42937452693924,122.5,linear_soaring
D329_014,2023-10-14 14:28:14.000,34.6974357,14.3761564,7.16048382866712,122.5,linear_soaring
D329_014,2023-10-14 14:28:15.000,34.697471,14.3761445,4.07316176445185,122.7,linear_soaring
D329_014,2023-10-14 14:28:16.000,34.697468,14.3761154,2.68118925973737,123.1,linear_soaring
D329_014,2023-10-14 14:28:17.000,34.6974363,14.376101,3.76269759765234,123.9,linear_soaring
D329_014,2023-10-14 14:28:18.000,34.6973903,14.3761241,5.5337866883842,124.2,linear_soaring
D329_014,2023-10-14 14:28:19.000,34.6973476,14.3761986,8.30252809954392,123.9,linear_soaring
D329_014,2023-10-14 14:28:20.000,34.6973243,14.3763114,10.632805709892,124.1,linear_soaring
D329_014,2023-10-14 14:28:21.000,34.6973272,14.376433,11.1215113589531,124.5,linear_soaring
D329_014,2023-10-14 14:28:22.000,34.6973561,14.3765428,10.539900916943,125.0,linear_soaring
D329_014,2023-10-14 14:28:23.000,34.6974111,14.3766286,9.94633836657654,125.1,linear_soaring
D329_014,2023-10-14 14:28:24.000,34.6974763,14.3766804,8.65952856033767,125.3,linear_soaring
D329_014,2023-10-14 14:28:25.000,34.6975369,14.376697,6.90720122367912,125.2,linear_soaring
D329_014,2023-10-14 14:28:26.000,34.6975673,14.3766795,3.73981543262964,125.6,linear_soaring
D329_014,2023-10-14 14:28:27.000,34.697555,14.3766589,2.32751472852966,126.0,linear_soaring
D329_014,2023-10-14 14:28:28.000,34.6975104,14.37667,5.06205872596611,126.0,linear_soaring
D329_014,2023-10-14 14:28:29.000,34.6974548,14.3767266,8.0621008507311,126.2,linear_soaring
D329_014,2023-10-14 14:28:30.000,34.6974135,14.3768242,10.0351646613876,126.9,linear_soaring
D329_014,2023-10-14 14:28:31.000,34.6974083,14.3769389,10.5019471013336,127.5,linear_soaring
D329_014,2023-10-14 14:28:32.000,34.6974392,14.3770434,10.1526023224125,127.8,linear_soaring
D329_014,2023-10-14 14:28:33.000,34.6974951,14.3771177,9.20736569844731,128.2,linear_soaring
D329_014,2023-10-14 14:28:34.000,34.6975562,14.377149,7.37202763736776,128.6,linear_soaring
D329_014,2023-10-14 14:28:35.000,34.6975965,14.3771413,4.53611647745277,128.9,linear_soaring
D329_014,2023-10-14 14:28:36.000,34.6975996,14.3771185,2.11271008289399,129.6,linear_soaring
D329_014,2023-10-14 14:28:37.000,34.6975706,14.37711,3.31696707094336,130.8,linear_soaring
D329_014,2023-10-14 14:28:38.000,34.6975212,14.3771334,5.89490229930461,131.1,linear_soaring
D329_014,2023-10-14 14:28:39.000,34.6974689,14.377203,8.62013575234722,131.5,linear_soaring
D329_014,2023-10-14 14:28:40.000,34.6974415,14.3773107,10.3066786021235,132.2,linear_soaring
D329_014,2023-10-14 14:28:41.000,34.6974562,14.3774219,10.2966085898749,132.6,linear_soaring
D329_014,2023-10-14 14:28:42.000,34.6975097,14.3775013,9.38512835211987,132.8,linear_soaring
D329_014,2023-10-14 14:28:43.000,34.6975717,14.3775265,7.26884534458098,132.6,linear_soaring
D329_014,2023-10-14 14:28:44.000,34.6976194,14.3775116,5.47613001980167,133.2,linear_soaring
D329_014,2023-10-14 14:28:45.000,34.6976358,14.377486,2.96696550782486,134.1,linear_soaring
D329_014,2023-10-14 14:28:46.000,34.6976156,14.3774752,2.45356955637467,134.5,linear_soaring
D329_014,2023-10-14 14:28:47.000,34.6975699,14.3775094,5.96644360405141,134.3,linear_soaring
D329_014,2023-10-14 14:28:48.000,34.6975261,14.3775972,9.38878804195704,134.1,linear_soaring
D329_014,2023-10-14 14:28:49.000,34.6975069,14.3777147,10.9520864247783,134.3,linear_soaring
D329_014,2023-10-14 14:28:50.000,34.6975192,14.377833,10.9012584173957,134.7,linear_soaring
D329_014,2023-10-14 14:28:51.000,34.697562,14.3779331,10.3147922765788,135.2,linear_soaring
D329_014,2023-10-14 14:28:52.000,34.6976217,14.3780023,9.17007054867693,135.8,linear_soaring
D329_014,2023-10-14 14:28:53.000,34.6976851,14.3780356,7.67900548361823,136.4,linear_soaring
D329_014,2023-10-14 14:28:54.000,34.6977379,14.3780323,5.8788474412592,136.7,linear_soaring
D329_014,2023-10-14 14:28:55.000,34.6977579,14.3780067,3.2284815147768,136.5,linear_soaring
D329_014,2023-10-14 14:28:56.000,34.6977336,14.3779917,3.03010317420446,136.4,linear_soaring
D329_014,2023-10-14 14:28:57.000,34.6976825,14.3780177,6.15920273811129,136.1,linear_soaring
D329_014,2023-10-14 14:28:58.000,34.6976287,14.3780886,8.8204830386336,135.8,linear_soaring
D329_014,2023-10-14 14:28:59.000,34.6975907,14.378192,10.3543273076188,136.5,linear_soaring
D329_014,2023-10-14 14:29:00.000,34.697578,14.3783125,11.1063826720994,137.1,linear_soaring
D329_014,2023-10-14 14:29:01.000,34.6975961,14.3784307,10.9917990327675,137.8,linear_soaring
D329_014,2023-10-14 14:29:02.000,34.6976429,14.3785187,9.58142580115846,138.5,linear_soaring
D329_014,2023-10-14 14:29:03.000,34.6977036,14.3785566,7.58693230955376,138.6,linear_soaring
D329_014,2023-10-14 14:29:04.000,34.6977593,14.3785533,6.20091042468956,138.6,linear_soaring
D329_014,2023-10-14 14:29:05.000,34.6978215,14.3785699,7.08087286499311,140.1,linear_soaring
D329_014,2023-10-14 14:29:06.000,34.6978759,14.3786453,9.17091858111622,140.5,linear_soaring
D329_014,2023-10-14 14:29:07.000,34.697888,14.3787605,10.6172641005399,139.6,linear_soaring
D329_014,2023-10-14 14:29:08.000,34.6978527,14.3788704,10.7866634314589,139.7,linear_soaring
D329_014,2023-10-14 14:29:09.000,34.6977972,14.3789467,9.31351632828219,141.5,linear_soaring
D329_014,2023-10-14 14:29:10.000,34.6977398,14.378992,7.6084472415255,142.8,linear_soaring
D329_014,2023-10-14 14:29:11.000,34.697697,14.3789999,4.81363907041911,143.2,linear_soaring
D329_014,2023-10-14 14:29:12.000,34.6976917,14.378977,2.17490737076711,143.8,linear_soaring
D329_014,2023-10-14 14:29:13.000,34.6977318,14.3789638,4.61933540761961,144.2,linear_soaring
D329_014,2023-10-14 14:29:14.000,34.6977955,14.3789938,7.59557093587735,145.4,linear_soaring
D329_014,2023-10-14 14:29:15.000,34.6978486,14.3790763,9.57850006962234,146.6,linear_soaring
D329_014,2023-10-14 14:29:16.000,34.6978652,14.3791883,10.4041721385742,147.8,linear_soaring
D329_014,2023-10-14 14:29:17.000,34.6978436,14.3792923,9.80643634721711,148.2,linear_soaring
D329_014,2023-10-14 14:29:18.000,34.6977975,14.379356,7.75822464596563,148.8,linear_soaring
D329_014,2023-10-14 14:29:19.000,34.6977573,14.3793685,4.61380393221147,149.5,linear_soaring
D329_014,2023-10-14 14:29:20.000,34.6977539,14.3793462,2.07344399519599,149.9,linear_soaring
D329_014,2023-10-14 14:29:21.000,34.6977918,14.3793287,4.50775380553886,150.2,linear_soaring
D329_014,2023-10-14 14:29:22.000,34.6978532,14.3793485,7.06326297521081,150.8,linear_soaring
D329_014,2023-10-14 14:29:23.000,34.6979126,14.3794201,9.29905290181494,151.3,linear_soaring
D329_014,2023-10-14 14:29:24.000,34.6979452,14.3795256,10.3035953308256,152.0,linear_soaring
D329_014,2023-10-14 14:29:25.000,34.6979368,14.3796357,10.1086602038694,152.4,linear_soaring
D329_014,2023-10-14 14:29:26.000,34.6978966,14.3797169,8.66530789038611,153.2,linear_soaring
D329_014,2023-10-14 14:29:27.000,34.6978517,14.3797467,5.68758928474575,154.0,linear_soaring
D329_014,2023-10-14 14:29:28.000,34.6978345,14.3797318,2.34805775984503,154.4,linear_soaring
D329_014,2023-10-14 14:29:29.000,34.6978596,14.3797081,3.53328925226972,154.9,linear_soaring
D329_014,2023-10-14 14:29:30.000,34.6979142,14.3797119,6.08118352844541,155.2,linear_soaring
D329_014,2023-10-14 14:29:31.000,34.6979777,14.3797602,8.32789488959445,155.4,linear_soaring
D329_014,2023-10-14 14:29:32.000,34.6980274,14.3798505,9.93431951944791,155.7,linear_soaring
